date,open,high,low,close,volume
2024-10-02,29.75,31.77,28.43,29.66,34264891.0
2024-10-03,27.29,28.0,26.27,27.05,19813432.0
2024-10-04,27.26,27.58,25.83,27.57,13897385.0
2024-10-07,27.72,27.7899,24.81,26.46,19408246.0
2024-10-08,23.45,23.46,22.345,23.04,16255642.0
2024-10-09,22.03,23.57,21.77,22.98,11182789.0
2024-10-10,22.73,22.98,21.5207,22.41,9301527.0
2024-10-11,21.88,23.13,21.67,22.64,7292085.0
2024-10-14,22.21,22.68,21.71,21.82,7126650.0
2024-10-15,20.52,21.12,20.235,20.31,9904142.0
2024-10-16,20.54,20.845,20.05,20.59,6756353.0
2024-10-17,19.44,19.62,19.02,19.46,7380338.0
2024-10-18,21.17,21.35,20.12,20.15,8410577.0
2024-10-21,19.86,20.325,19.8,20.22,3932521.0
2024-10-22,20.22,21.205,20.22,20.49,7083832.0
2024-10-23,21.14,21.35,20.205,20.39,7384228.0
2024-10-24,20.14,20.28,19.72,19.96,3625371.0
2024-10-25,20.15,21.275,20.13,20.65,6702726.0
2024-10-28,21.47,22.44,21.39,22.23,6714754.0
2024-10-29,22.58,22.64,21.68,21.93,4920536.0
2024-10-30,21.67,22.3689,21.32,22.22,3986083.0
2024-10-31,22.11,22.41,21.59,22.12,2601701.0
2024-11-01,22.09,22.36,21.77,21.9,2740966.0
2024-11-04,22.22,22.635,21.94,22.0,2652634.0
2024-11-05,23.085,23.85,23.05,23.22,6599953.0
2024-11-06,21.632,22.42,21.4,22.16,4846751.0
2024-11-07,23.49,24.39,23.26,24.13,7460195.0
2024-11-08,23.0,23.28,22.42,22.59,5694433.0
2024-11-11,23.0,23.15,22.42,22.75,3291216.0
2024-11-12,21.59,21.675,20.895,21.08,6139138.0
2024-11-13,21.3,21.58,21.005,21.27,4667949.0
2024-11-14,19.67,19.67,18.2439,18.59,16991695.0
2024-11-15,18.84,18.95,18.0601,18.3,7703189.0
2024-11-18,18.74,19.185,18.63,19.09,4058806.0
2024-11-19,18.79,18.84,18.4323,18.52,3472376.0
2024-11-20,19.09,19.37,18.92,19.19,4780434.0
2024-11-21,18.8,19.33,18.63,18.83,3611522.0
2024-11-22,18.275,18.415,18.01,18.23,4367289.0
2024-11-25,18.35,18.6084,18.15,18.39,3421491.0
2024-11-26,18.33,18.42,17.92,18.07,4124529.0
2024-11-27,18.94,19.19,18.82,18.87,3636315.0
2024-11-29,19.38,19.5,18.91,19.17,2244986.0
2024-12-02,19.86,20.06,19.655,19.92,4403209.0
2024-12-03,19.61,19.61,18.69,19.23,11850503.0
2024-12-04,19.02,19.22,18.825,19.17,3971330.0
2024-12-05,19.255,19.64,19.16,19.26,5950894.0
2024-12-06,19.26,19.42,19.0001,19.08,4377927.0
2024-12-09,21.3,23.68,21.3,23.21,25005874.0
2024-12-10,21.072,21.43,20.51,20.61,9233758.0
2024-12-11,20.02,20.24,19.79,20.23,4767577.0
2024-12-12,20.33,20.56,20.08,20.25,5404892.0
2024-12-13,19.68,19.89,19.355,19.81,6878740.0
2024-12-16,19.4,19.53,19.18,19.21,4384475.0
2024-12-17,19.74,20.355,19.52,20.09,6050203.0
2024-12-18,19.7001,20.0153,19.32,19.37,4007505.0
2024-12-19,19.49,20.1,19.42,19.73,4825391.0
2024-12-20,19.38,19.835,19.11,19.59,4402513.0
2024-12-23,19.11,19.33,18.84,19.3,3706066.0
2024-12-24,19.35,19.36,19.15,19.19,1499165.0
2024-12-26,19.21,19.555,19.13,19.36,2188635.0
2024-12-27,19.01,19.07,18.65,18.84,3727910.0
2024-12-30,18.71,18.71,18.315,18.4,2421717.0
2024-12-31,18.33,18.43,17.94,18.11,2786193.0
2025-01-02,17.64,17.72,16.845,17.13,7334170.0
2025-01-03,17.31,17.345,16.69,17.12,7512406.0
2025-01-06,17.37,17.65,16.805,16.99,6688409.0
2025-01-07,17.12,17.65,17.0601,17.42,5188181.0
2025-01-08,17.13,17.13,16.78,16.78,3502298.0
2025-01-10,16.19,16.19,15.86,15.97,6485030.0
2025-01-13,15.95,16.15,15.852,16.1,3038823.0
2025-01-14,16.91,17.02,16.57,16.65,3481372.0
2025-01-15,16.83,17.12,16.695,16.83,2589357.0
2025-01-16,17.31,17.41,16.815,16.98,4768338.0
2025-01-17,17.23,18.1,17.14,17.47,6051686.0
2025-01-21,17.6,17.62,16.9,17.05,4169174.0
2025-01-22,16.63,16.645,16.25,16.31,4881833.0
2025-01-23,16.31,16.435,16.05,16.43,4673070.0
2025-01-24,16.81,16.9,16.35,16.89,7302502.0
2025-01-27,17.23,17.29,16.755,16.98,4534869.0
2025-01-28,17.13,17.35,16.67,17.34,3458451.0
2025-01-29,17.55,17.77,16.72,16.78,4411179.0
2025-01-30,16.8,17.865,16.8,17.59,4492991.0
2025-01-31,17.54,17.61,16.58,16.72,4920539.0
2025-02-03,16.155,17.2,16.15,16.72,4202518.0
2025-02-04,17.71,18.12,17.575,17.66,5959312.0
2025-02-05,18.09,18.11,17.36,17.51,4657871.0
2025-02-06,18.24,18.51,17.9907,18.06,5031115.0
2025-02-07,18.86,19.2191,18.4125,18.51,7793422.0
2025-02-10,18.84,18.865,18.02,18.34,6625672.0
2025-02-11,17.71,17.78,17.4,17.61,4176730.0
2025-02-12,17.83,18.805,17.8,18.73,11171614.0
2025-02-13,18.87,19.96,18.6,19.82,10269576.0
2025-02-14,22.0,22.7461,21.48,21.99,18343160.0
2025-02-18,21.465,21.465,19.9088,20.81,12042937.0
2025-02-19,20.73,20.76,20.03,20.33,13083148.0
2025-02-20,23.25,24.29,21.3501,22.11,26658100.0
2025-02-21,23.4487,24.77,22.77,22.82,22979156.0
2025-02-24,21.955,21.96,20.1412,20.53,12879644.0
2025-02-25,21.13,21.6899,20.83,21.3,8575160.0
2025-02-26,22.17,22.34,20.92,21.18,9314788.0
2025-02-27,20.59,21.16,20.25,20.7,6149338.0
2025-02-28,19.86,20.489,19.8,20.34,4814486.0
2025-03-03,20.35,20.64,19.631,19.8,4358981.0
2025-03-04,20.38,21.1895,20.21,20.94,6886075.0
2025-03-05,21.56,22.19,21.21,22.11,9678854.0
2025-03-06,22.92,22.92,21.98,22.28,6358030.0
2025-03-07,23.045,24.285,22.862,24.1,10971895.0
2025-03-10,22.67,23.015,21.49,21.81,8583612.0
2025-03-11,23.005,23.53,22.345,22.77,6378773.0
2025-03-12,21.59,22.0,20.99,21.29,7305648.0
2025-03-13,20.635,21.17,20.425,20.99,5048253.0
2025-03-14,21.56,21.685,21.21,21.44,4701683.0
2025-03-17,21.27,22.69,21.11,22.28,6261389.0
2025-03-18,22.28,22.285,21.31,21.6,4293580.0
2025-03-19,21.72,21.8,21.1507,21.23,3487570.0
2025-03-20,20.22,20.53,20.03,20.15,5237118.0
2025-03-21,19.87,20.09,19.76,19.87,4641024.0
2025-03-24,20.11,20.17,19.52,19.87,4245841.0
2025-03-25,19.34,19.6769,19.16,19.31,3605222.0
2025-03-26,19.25,19.6599,19.0024,19.44,3522285.0
2025-03-27,19.93,20.5698,19.83,20.16,5342190.0
2025-03-28,19.6,19.61,19.085,19.22,3934201.0
2025-03-31,18.95,19.24,18.79,19.11,3232140.0
2025-04-01,19.18,19.24,18.535,18.99,3542815.0
2025-04-02,19.28,19.435,19.095,19.33,3242613.0
2025-04-03,18.63,19.32,18.63,19.13,3128543.0
2025-04-04,17.335,17.69,15.8227,16.55,14419177.0
2025-04-07,15.215,17.185,15.1026,15.62,11292216.0
2025-04-08,16.09,16.19,14.47,14.88,8454284.0
2025-04-09,15.58,16.47,15.11,15.88,9246942.0
2025-04-10,16.14,16.56,15.6,15.92,6277465.0
2025-04-11,16.69,17.08,16.17,16.68,8786434.0
2025-04-14,17.13,17.5,16.995,17.01,5316450.0
2025-04-15,16.77,16.96,16.6308,16.78,2426825.0
2025-04-16,16.28,16.34,15.87,16.19,4329147.0
